time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1608193800,22723.6,22775,22721.6,22731.1,7.498,170547.37,force_direct,
1608193860,22727,22781.4,22698.9,22723.6,15.02,341530.64,force_direct,
1608193920,22762.7,22762.7,22727,22727,7.69,174886.34,force_direct,
1608193980,22790.4,22790.4,22732,22762.7,19,432119.36,force_direct,
1608194040,22783.7,22791.1,22766.5,22790.4,9.923,226096.89,force_direct,
1608194100,22754.1,22788.9,22750,22783.7,15.11,344182.48,force_direct,
1608194160,22743,22775.9,22713.5,22754.1,12.89,293109.55,force_direct,
1608194220,22724,22750.1,22721.9,22743,25.88,588459.55,force_direct,
1608194280,22719.8,22750,22719.8,22724,5.418,123253.06,force_direct,
1608194340,22750,22750,22714.3,22719.8,6.629,150717.97,force_direct,
1608194400,22730.5,22753.5,22730.5,22750,1.029,23395.44,force_direct,
1608194460,22697.7,22746.8,22695,22730.5,3.477,78970.98,force_direct,
1608194520,22721.9,22727.4,22697.7,22697.7,3.554,80745.3,force_direct,
1608194580,22733,22733,22721.9,22721.9,3.097,70394.69,force_direct,
1608194640,22718.5,22733,22718.5,22733,5.318,120852.79,force_direct,
1608194700,22732.9,22733,22718.5,22718.5,4.027,91498.12,force_direct,
1608194760,22766,22766,22732.9,22732.9,37.13,844801.61,force_direct,
1608194820,22765.9,22766,22765.9,22766,4.12,93786.85,force_direct,
1608194880,22765.9,22766,22765.9,22765.9,3.115,70912.49,force_direct,
1608194940,22767,22767,22765.9,22765.9,7.029,160030.11,force_direct,
1608195000,22769.9,22775.3,22733.1,22767,4.453,101356.52,force_direct,
1608195060,22830,22830,22769.9,22769.9,41.08,936560.1,force_direct,
1608195120,22876.3,22934.4,22830,22830,54.46,1245874.01,force_direct,
1608195180,22859.1,22921.4,22854.9,22876.3,10.23,234133.74,force_direct,
1608195240,22912.3,22913.5,22859.1,22859.1,4.105,93977.17,force_direct,
1608195300,22923.2,22950,22910.8,22912.3,9.815,225078.91,force_direct,
1608195360,22946.2,22976.3,22919.3,22923.2,12.67,290715.12,force_direct,
1608195420,22936.2,22980.1,22936.2,22946.2,23.24,533265.28,force_direct,
1608195480,22941.5,22959.6,22936.2,22936.2,10.17,233485.01,force_direct,
1608195540,22910.9,22941.5,22902.2,22941.5,14.94,342441.75,force_direct,
1608195600,22901.5,22941.5,22900.8,22910.9,11.78,269939.8,force_direct,
1608195660,22878.2,22901.5,22850,22901.5,27.69,633242.19,force_direct,
1608195720,22872,22880,22850,22878.2,5.913,135266.04,force_direct,
1608195780,22856.6,22872.1,22837.5,22872,7.023,160523.89,force_direct,
1608195840,22921.9,22922,22856.6,22856.6,26.24,600774.79,force_direct,
1608195900,22963.5,22966,22921.9,22921.9,27.02,619966.19,force_direct,
1608195960,23025.5,23111.1,22963.5,22963.5,160.02,3682554.1,force_direct,
1608196020,23120.1,23143,23025.5,23025.5,11.89,274676.78,force_direct,
1608196080,23111.6,23142.8,23085.2,23120.1,31.59,730211.46,force_direct,
1608196140,23113.5,23129.1,23082.4,23111.6,34.35,793601.89,force_direct,
1608196200,23189.6,23277.4,23113.5,23113.5,45.16,1048162.41,force_direct,
1608196260,23220,23220,23132.6,23189.6,42.63,988835.82,force_direct,
1608196320,23333,23333,23215.6,23220,165.83,3855854.32,force_direct,
1608196380,23400.5,23400.5,23299.8,23333,36.01,840874.29,force_direct,
1608196440,23377.4,23450,23370.7,23400.5,59.75,1399301.86,force_direct,
1608196500,23343.5,23391.2,23260.7,23377.4,31.25,728196.62,force_direct,
1608196560,23449,23530,23343.5,23343.5,110.94,2601390.12,force_direct,
1608196620,23733.8,23751,23449,23449,177.28,4179267.12,force_direct,
1608196680,23561.9,23746.5,23542.5,23733.8,107.87,2551156.83,force_direct,
1608196740,23383.1,23593.2,23257.9,23561.9,83.25,1950698.86,force_direct,
1608196800,23480.3,23535,23383.1,23383.1,42.03,986751.68,force_direct,
1608196860,23427.3,23482.4,23373.1,23480.3,31.47,737266.49,force_direct,
1608196920,23303.5,23436.9,23279.6,23427.3,31.69,740496.57,force_direct,
1608196980,23183.9,23303.5,23111.6,23303.5,58.04,1345443.12,force_direct,
1608197040,22957.4,23205.3,22945.5,23183.9,75.58,1741788.85,force_direct,
1608197100,23026.8,23104.1,22869.9,22957.4,74.67,1714976.5,force_direct,
1608197160,23133,23186.5,22959.2,23026.8,24.99,576740.33,force_direct,
1608197220,23141.5,23172.2,23109.7,23133,21.42,495477.34,force_direct,
1608197280,23179.5,23180.1,23136.5,23141.5,14.93,345841.13,force_direct,
1608197340,23136.2,23179.5,23100,23179.5,13.8,319461.34,force_direct,
1608197400,23049.7,23159.9,23015,23136.2,28.73,662454.18,force_direct,
1608197460,23043.2,23077.6,22932.3,23049.7,34.66,797697.35,force_direct,
1608197520,23141,23141,23043.2,23043.2,16.74,386799.1,force_direct,
1608197580,23197.8,23209.8,23141,23141,13.4,310684.72,force_direct,
1608197640,23134.5,23197.8,23052,23197.8,23.91,552912.56,force_direct,
1608197700,23062.6,23163.2,23053.3,23134.5,16.83,388863.33,force_direct,
1608197760,23117.6,23123.3,23061.2,23062.6,9.41,217360.66,force_direct,
1608197820,23056.2,23117.6,23017.5,23117.6,6.934,159805.37,force_direct,
1608197880,23030.5,23057.8,23010.1,23056.2,8.812,202901.92,force_direct,
1608197940,22637.9,23058.2,22424.1,23030.5,225.93,5128533.6,force_direct,
1608198000,22556.7,22847.3,22556.6,22637.9,108.03,2453665,force_direct,
1608198060,22435,22660.3,22311.1,22556.7,69.42,1561820.55,force_direct,
1608198120,22500,22600.1,22435,22435,56.95,1281967.47,force_direct,
1608198180,22477.2,22533.7,22306.3,22500,30.26,679682.05,force_direct,
1608198240,22618.5,22618.5,22477.2,22477.2,29.84,672397.51,force_direct,
1608198300,22534.6,22618.5,22473.3,22618.5,23.77,536092.83,force_direct,
1608198360,22450,22534.6,22450,22534.6,15.12,339969.8,force_direct,
1608198420,22350,22459.9,22200,22450,45.37,1011206.42,force_direct,
1608198480,22458.1,22461.1,22342.2,22350,16.22,363483.75,force_direct,
1608198540,22440.1,22465.8,22400,22458.1,9.524,213633.95,force_direct,
1608198600,22491.3,22497.3,22437,22440.1,25.82,579874.42,force_direct,
1608198660,22414.3,22500,22406.1,22491.3,11.67,262212.38,force_direct,
1608198720,22415.5,22451.6,22374.7,22414.3,14.31,320923.06,force_direct,
1608198780,22410.5,22453.8,22387.9,22415.5,5.292,118610.11,force_direct,
1608198840,22483.5,22483.5,22405.6,22410.5,5.142,115359.91,force_direct,
1608198900,22581,22609.3,22483.5,22483.5,18.55,418538.2,force_direct,
1608198960,22616.6,22626.8,22574.1,22581,13.71,310037.69,force_direct,
1608199020,22663.3,22677.2,22583.2,22616.6,20.53,464842.28,force_direct,
1608199080,22626.9,22663.3,22615.3,22663.3,9.573,216628.49,force_direct,
1608199140,22648.5,22649.7,22600.1,22626.9,15.49,350238.4,force_direct,
1608199200,22740,22740,22645.1,22648.5,33.61,763293.68,force_direct,
1608199260,22821.8,22828.5,22728.4,22740,17.61,401345.47,force_direct,
1608199320,22815.5,22825.6,22768.5,22821.8,12.72,290038.53,force_direct,
1608199380,22864,22869.5,22815.5,22815.5,11.81,269879.51,force_direct,
1608199440,22910.6,22938.9,22859.2,22864,25.87,592700.95,force_direct,
1608199500,22770.1,22918.8,22770.1,22910.6,33.18,758444.26,force_direct,
1608199560,22835.6,22841.3,22760.5,22770.1,20.08,457431.5,force_direct,
1608199620,22841.3,22857.7,22817.5,22835.6,7.99,182531.57,force_direct,
1608199680,22892.6,22892.6,22841.3,22841.3,2.421,55354.08,force_direct,
1608199740,22858.5,22892.6,22841.1,22892.6,10.17,232421.07,force_direct,
1608199800,22793.9,22858.6,22793.9,22858.5,23.73,541992.73,force_direct,
1608199860,22577.8,22796.1,22512.7,22793.9,50.24,1137716.89,force_direct,
1608199920,22681.3,22684.3,22577.8,22577.8,16.26,368309.07,force_direct,
1608199980,22703.6,22708.8,22664.3,22681.3,15.8,358592.3,force_direct,
1608200040,22785.4,22786.5,22703.6,22703.6,5.531,125901.8,force_direct,
1608200100,22771.6,22797.4,22771.6,22785.4,18.87,429875.02,force_direct,
1608200160,22732.5,22771.6,22702.8,22771.6,11.03,250858.38,force_direct,
1608200220,22656,22757,22652.2,22732.5,11.55,262063.82,force_direct,
1608200280,22672.2,22696.3,22650,22656,8.75,198429.99,force_direct,
1608200340,22698.7,22699.8,22672.2,22672.2,1.515,34388.76,force_direct,
1608200400,22675.2,22713.4,22674.4,22698.7,15.65,355338.88,force_direct,
1608200460,22670.4,22700,22655,22675.2,4.918,111522.35,force_direct,
1608200520,22699.8,22700,22670.4,22670.4,6.002,136240.21,force_direct,
1608200580,22693.4,22699.8,22662.2,22699.8,3.358,76162.61,force_direct,
1608200640,22728.8,22730.1,22683.5,22693.4,14.26,323812.55,force_direct,
1608200700,22700,22740.2,22700,22728.8,3.134,71222.5,force_direct,
1608200760,22699.9,22720.4,22699.9,22700,2.64,59938.88,force_direct,
1608200820,22539.4,22700.5,22510,22699.9,27.19,614602.46,force_direct,
1608200880,22499.9,22552.6,22427.5,22539.4,48.63,1094133.02,force_direct,
1608200940,22538.1,22547.3,22499.9,22499.9,56.74,1276687.86,force_direct,
1608201000,22550,22550,22494.9,22538.1,11.44,257844.27,force_direct,
1608201060,22599.9,22600,22550,22550,11.12,251095.36,force_direct,
1608201120,22697.6,22697.6,22599.7,22599.9,18.63,421613.14,force_direct,
1608201180,22692.6,22697.6,22660.9,22697.6,7.685,174274.02,force_direct,
1608201240,22682,22693.3,22664.7,22692.6,6.084,138001,force_direct,
1608201300,22656.2,22682,22649.4,22682,2.422,54911.87,force_direct,
1608201360,22693.7,22697.5,22610.3,22656.2,2.69,60922.53,force_direct,
1608201420,22665.2,22700.7,22662.9,22693.7,4.719,107105.09,force_direct,
1608201480,22670.2,22697.4,22654.3,22665.2,4.662,105685.41,force_direct,
1608201540,22626.7,22693,22626.7,22670.2,2.586,58624.3,force_direct,
1608201600,22591,22626.7,22591,22626.7,6.59,149004.34,force_direct,
1608201660,22593.5,22615.6,22583.3,22591,10.62,240016.26,force_direct,
1608201720,22522.4,22598.4,22522.4,22593.5,6.025,135817.04,force_direct,
1608201780,22460.9,22532.8,22460.9,22522.4,11.93,268359.35,force_direct,
1608201840,22480.5,22517.8,22429.7,22460.9,15.52,348864.41,force_direct,
1608201900,22487.8,22534.4,22480.5,22480.5,10.09,227272.18,force_direct,
1608201960,22496.6,22519.4,22487.8,22487.8,1.661,37379.67,force_direct,
1608202020,22421.9,22496.6,22410,22496.6,7.763,174087.49,force_direct,
1608202080,22480,22480,22421.9,22421.9,15.88,356875.96,force_direct,
1608202140,22519.1,22520.9,22470.9,22480,6.817,153269.85,force_direct,
1608202200,22486.9,22521.6,22480.2,22519.1,3.632,81741.51,force_direct,
1608202260,22490.9,22528.2,22486.9,22486.9,1.357,30552.73,force_direct,
1608202320,22525,22525,22488.6,22490.9,7.488,168506.53,force_direct,
1608202380,22570.7,22570.7,22525,22525,3.595,81053.4,force_direct,
1608202440,22610,22636.2,22570.7,22570.7,16.67,377061.1,force_direct,
1608202500,22623.2,22646.2,22610,22610,12.28,277957.21,force_direct,
1608202560,22572.5,22623.2,22558.1,22623.2,19.43,438636.96,force_direct,
1608202620,22576.9,22612.5,22572.5,22572.5,23,519779.86,force_direct,
1608202680,22579.1,22588.6,22562.1,22576.9,3.675,82965.3,force_direct,
1608202740,22615.9,22622.2,22579.1,22579.1,3.981,89995.27,force_direct,
1608202800,22520,22615.9,22520,22615.9,6.545,147753.97,force_direct,
1608202860,22592.9,22592.9,22520,22520,2.87,64725.45,force_direct,
1608202920,22542.5,22592.9,22531.5,22592.9,21.18,477690,force_direct,
1608202980,22550,22585.2,22540,22542.5,4.186,94402.28,force_direct,
1608203040,22573.4,22596.4,22539.6,22550,14.11,318281.95,force_direct,
1608203100,22592.9,22600,22573.4,22573.4,4.245,95899.16,force_direct,
1608203160,22625,22625,22585,22592.9,39.1,883567.08,force_direct,
1608203220,22650.5,22650.5,22624.9,22625,12.53,283641.98,force_direct,
1608203280,22673,22673,22646.6,22650.5,24.69,559456.62,force_direct,
1608203340,22720.1,22730,22673,22673,20.31,461288.52,force_direct,
1608203400,22733.1,22733.1,22711.8,22720.1,3.313,75295.48,force_direct,
1608203460,22760.2,22767.2,22727,22733.1,14.96,340257.52,force_direct,
1608203520,22767,22773.3,22738.3,22760.2,11.78,268118.9,force_direct,
1608203580,22735.6,22767,22719.9,22767,13.59,309049.9,force_direct,
1608203640,22719.2,22739.9,22710.5,22735.6,4.178,94966.72,force_direct,
1608203700,22656.4,22719.2,22601.6,22719.2,5.768,130708.54,force_direct,
1608203760,22694.6,22710,22656,22656.4,18.17,412322.19,force_direct,
1608203820,22687.7,22696.2,22686,22694.6,11.15,253020.84,force_direct,
1608203880,22660.2,22690.1,22651.1,22687.7,2.484,56288.44,force_direct,
1608203940,22705.3,22715.6,22654.8,22660.2,6.493,147351.73,force_direct,
1608204000,22739.7,22741.4,22705.3,22705.3,6.736,153091.6,force_direct,
1608204060,22752.7,22753.9,22731.4,22739.7,12.77,290512.38,force_direct,
1608204120,22754.1,22763.7,22752.7,22752.7,5.348,121713.41,force_direct,
1608204180,22736.8,22761.7,22730.8,22754.1,2.724,61968.15,force_direct,
1608204240,22676,22736.8,22676,22736.8,4.908,111369.2,force_direct,
1608204300,22671.6,22697.4,22671.6,22676,1.956,44379.36,force_direct,
1608204360,22709.3,22709.3,22671.6,22671.6,1.214,27558.77,force_direct,
1608204420,22705.4,22712.2,22684,22709.3,8.477,192418,force_direct,
1608204480,22693.3,22706.4,22692.6,22705.4,2.503,56805.99,force_direct,
1608204540,22700,22714.8,22679,22693.3,1.721,39065.84,force_direct,
1608204600,22708.7,22713.1,22680.6,22700,7.534,171014.69,force_direct,
1608204660,22650,22708.7,22650,22708.7,8.2,185865.07,force_direct,
1608204720,22629.7,22650,22606.1,22650,5.996,135751.03,force_direct,
1608204780,22628.7,22630,22610.9,22629.7,18.14,410438.28,force_direct,
1608204840,22603.5,22628.7,22591.6,22628.7,5.927,133936.46,force_direct,
1608204900,22591,22603.5,22590.9,22603.5,2.733,61753.15,force_direct,
1608204960,22551.5,22591,22547.6,22591,29.05,655446.6,force_direct,
1608205020,22592.9,22592.9,22546.6,22551.5,6.616,149279.36,force_direct,
1608205080,22591.7,22596.3,22585.1,22592.9,2.298,51902.26,force_direct,
1608205140,22578.8,22593.2,22576.1,22591.7,1.579,35667.22,force_direct,
1608205200,22599.7,22599.9,22577.5,22578.8,6.76,152648.54,force_direct,
1608205260,22659.6,22659.6,22599.7,22599.7,5.329,120536.86,force_direct,
1608205320,22666.1,22680.5,22659.6,22659.6,2.739,62085.65,force_direct,
1608205380,22666,22670,22666,22666.1,1.585,35930.75,force_direct,
1608205440,22666,22666.1,22666,22666,6.769,153430.75,force_direct,
1608205500,22700,22700,22666,22666,13.35,302583.02,force_direct,
1608205560,22710.4,22713.2,22700,22700,1.743,39575.93,force_direct,
1608205620,22697.8,22710.6,22673.7,22710.4,31.3,710602.02,force_direct,
1608205680,22683.9,22697.8,22682,22697.8,4.385,99519.32,force_direct,
1608205740,22703.6,22720.9,22683.9,22683.9,2.962,67272.62,force_direct,
1608205800,22700.7,22703.6,22696.8,22703.6,2.691,61079.48,force_direct,
1608205860,22700.1,22701.2,22681.9,22700.7,9.709,220329.14,force_direct,
1608205920,22681.8,22700.1,22681.8,22700.1,0.3899,8844.93,force_direct,
1608205980,22689.2,22689.3,22666,22681.8,5.022,113841.79,force_direct,
1608206040,22732.9,22732.9,22689.2,22689.2,7.084,160812.57,force_direct,
1608206100,22773.9,22815.6,22732.9,22732.9,26.36,600458.38,force_direct,
1608206160,22783.5,22783.5,22773.5,22773.9,0.2978,6784.96,force_direct,
1608206220,22773.3,22797,22773,22783.5,13.43,306010.45,force_direct,
1608206280,22755.4,22783.2,22732.7,22773.3,3.099,70487.91,force_direct,
1608206340,22752.1,22755.5,22751.6,22755.4,1.06,24112.24,force_direct,
1608206400,22798.5,22798.5,22752.1,22752.1,1.034,23538.3,force_direct,
1608206460,22810,22810.5,22752.2,22798.5,15.83,360962.67,force_direct,
1608206520,22780,22810,22776.3,22810,1.17,26658.1,force_direct,
1608206580,22757.2,22780,22757.2,22780,0.03339,760.46,force_direct,
1608206640,22706.9,22757.2,22695.2,22757.2,2.911,66095.02,force_direct,
1608206700,22675,22706.9,22675,22706.9,3.963,89946.29,force_direct,
1608206760,22679.6,22681.5,22666.1,22675,3.645,82661.11,force_direct,
1608206820,22659.6,22691.9,22658.1,22679.6,2.985,67690.66,force_direct,
1608206880,22650.1,22659.6,22650,22659.6,0.4236,9594,force_direct,
1608206940,22645.5,22650.1,22637.5,22650.1,1.496,33879.59,force_direct,
1608207000,22674.1,22674.1,22645.5,22645.5,2.295,51992.17,force_direct,
1608207060,22657.7,22674.1,22657.7,22674.1,0.001083,24.54,force_direct,
1608207120,22601.5,22657.7,22600,22657.7,3.04,68763.49,force_direct,
1608207180,22648.5,22648.5,22601.5,22601.5,1.046,23657.48,force_direct,
1608207240,22716.5,22716.5,22637.6,22648.5,11.55,261796.12,force_direct,
1608207300,22732.1,22734.5,22716.5,22716.5,5.143,116843.44,force_direct,
1608207360,22698.3,22732.1,22698.3,22732.1,2.266,51470.07,force_direct,
1608207420,22724.4,22724.4,22698.3,22698.3,0.1652,3753.59,force_direct,
1608207480,22727.8,22729.7,22714.2,22724.4,16.61,377360.4,force_direct,
1608207540,22740,22740,22718.1,22727.8,2.972,67536.33,force_direct,
1608207600,22748.5,22748.5,22740,22740,0.1703,3873.34,force_direct,
1608207660,22740.6,22752.7,22740.6,22748.5,3.231,73501.05,force_direct,
1608207720,22754.4,22754.4,22740.6,22740.6,1.555,35377.03,force_direct,
1608207780,22763.7,22778,22754.3,22754.4,5.054,115028.49,force_direct,
1608207840,22762.2,22773.5,22762.1,22763.7,0.5782,13161.68,force_direct,
1608207900,22726.4,22762.2,22709.3,22762.2,3.126,71114.28,force_direct,
1608207960,22772.8,22772.8,22726.4,22726.4,2.45,55758.77,force_direct,
1608208020,22767.5,22784.1,22767.5,22772.8,9.1,207302.26,force_direct,
1608208080,22777.1,22784,22767.5,22767.5,2.269,51673.82,force_direct,
1608208140,22778,22780,22775,22777.1,2.74,62409.46,force_direct,
1608208200,22787,22790,22778,22778,6.98,159051.58,force_direct,
1608208260,22752.1,22787,22750,22787,2.719,61904.78,force_direct,
1608208320,22726.6,22752.1,22723.8,22752.1,3.18,72335.6,force_direct,
1608208380,22723.5,22750.3,22716,22726.6,4.388,99725.8,force_direct,
1608208440,22726.6,22728,22723.5,22723.5,2.24,50913.25,force_direct,
1608208500,22705.5,22726.6,22701.6,22726.6,6.916,157089.22,force_direct,
1608208560,22721.2,22721.2,22701,22705.5,2.678,60804.55,force_direct,
1608208620,22733.6,22746.2,22707.7,22721.2,1.054,23954.78,force_direct,
1608208680,22729.4,22737.2,22716.2,22733.6,0.4353,9893,force_direct,
1608208740,22750,22750,22723.3,22729.4,1.623,36911.04,force_direct,
1608208800,22733,22750,22732.7,22750,1.656,37662.77,force_direct,
1608208860,22737.8,22746,22733,22733,0.6249,14209.62,force_direct,
1608208920,22771.4,22771.4,22737.8,22737.8,4.393,99978.1,force_direct,
1608208980,22773.5,22773.5,22766.3,22771.4,0.8266,18820.67,force_direct,
1608209040,22811.5,22815.4,22773.5,22773.5,17.95,409028.24,force_direct,
1608209100,22809,22817.3,22809,22811.5,4.848,110597.45,force_direct,
1608209160,22788.7,22809.1,22788.6,22809,6.017,137221.69,force_direct,
1608209220,22823.5,22823.5,22788.7,22788.7,0.6517,14869.17,force_direct,
1608209280,22808,22825.1,22797.5,22823.5,3.521,80324.81,force_direct,
1608209340,22850,22865.5,22808,22808,7.494,171174.24,force_direct,
1608209400,22899.8,22902.1,22850,22850,19.79,452856.64,force_direct,
1608209460,22900.6,22930.3,22876.3,22899.8,9.739,223037.44,force_direct,
1608209520,22983.1,22996,22900.1,22900.6,29.33,673966.34,force_direct,
1608209580,22976.5,22983.1,22952.9,22983.1,12.3,282629.83,force_direct,
1608209640,23050.1,23057.6,22976.5,22976.5,26.18,603011.6,force_direct,
1608209700,23084.5,23100,23050,23050.1,7.378,170191.49,force_direct,
1608209760,23160,23168.5,23079.9,23084.5,11.08,256292.35,force_direct,
1608209820,23160.3,23160.3,23077.1,23160,34.68,802402.16,force_direct,
1608209880,23160.1,23183.1,23139.2,23160.3,14.06,325604.21,force_direct,
1608209940,23160,23160.1,23160,23160.1,3.133,72565.27,force_direct,
1608210000,23127.1,23160.1,23100.6,23160,21.55,498595.25,force_direct,
1608210060,23114.8,23127.1,23059,23127.1,8.845,204229,force_direct,
1608210120,23089.1,23114.8,23077.7,23114.8,2.659,61429.08,force_direct,
1608210180,23100,23122.7,23089.1,23089.1,3.363,77717.06,force_direct,
1608210240,23106.9,23119.6,23098.3,23100,8.47,195696.29,force_direct,
1608210300,23177.1,23177.1,23105.6,23106.9,12.83,297031.77,force_direct,
1608210360,23237.5,23239,23177.1,23177.1,23.35,541982.89,force_direct,
1608210420,23241.7,23250,23237.5,23237.5,10.21,237433.73,force_direct,
1608210480,23239.6,23273.5,23229.2,23241.7,34.84,809864.02,force_direct,
1608210540,23202.5,23251.1,23201.7,23239.6,7.974,185308.35,force_direct,
1608210600,23266.3,23271.3,23201.7,23202.5,3.635,84455.08,force_direct,
1608210660,23257.6,23273.5,23236.5,23266.3,3.744,87026.35,force_direct,
1608210720,23230.1,23268.4,23229.1,23257.6,2.293,53289.6,force_direct,
1608210780,23228.3,23242.7,23224.1,23230.1,5.937,137929.48,force_direct,
1608210840,23211.8,23237.4,23195.2,23228.3,16.88,391681.47,force_direct,
1608210900,23195.1,23226.5,23195.1,23211.8,4.168,96774.89,force_direct,
1608210960,23183.3,23195.1,23146.3,23195.1,13.55,313842.12,force_direct,
1608211020,23199.9,23199.9,23158.7,23183.3,18.85,436777.76,force_direct,
1608211080,23187.1,23230.1,23176.6,23199.9,77.09,1790103.05,force_direct,
1608211140,23184.9,23191,23172.3,23187.1,2.897,67164.71,force_direct,
1608211200,23193.3,23204,23182.8,23184.9,7.414,171959.39,force_direct,
1608211260,23152.3,23193.3,23152.3,23193.3,8.504,197102.42,force_direct,
1608211320,23126.5,23152.3,23112.4,23152.3,10.49,242641.89,force_direct,
1608211380,23141.8,23144.5,23104.2,23126.5,8.843,204555.34,force_direct,
1608211440,23133.4,23142.6,23117,23141.8,5.686,131534.97,force_direct,
1608211500,23116.8,23133.4,23110.6,23133.4,0.6591,15239.16,force_direct,
1608211560,23165.7,23169.5,23116.8,23116.8,10.61,245684.02,force_direct,
1608211620,23162.4,23215.4,23162.4,23165.7,13.93,323015.62,force_direct,
1608211680,23156.1,23165,23128.9,23162.4,3.909,90485.6,force_direct,
1608211740,23153,23156.1,23151.6,23156.1,1.687,39052.91,force_direct,
1608211800,23136.3,23168.6,23136.3,23153,4.354,100813.89,force_direct,
1608211860,23148.7,23159.4,23134.4,23136.3,16.85,390068.82,force_direct,
1608211920,23193.2,23193.2,23148.7,23148.7,7.745,179382.38,force_direct,
1608211980,23199.9,23211.5,23176.6,23193.2,5.468,126795.85,force_direct,
1608212040,23227.9,23227.9,23193.8,23199.9,5.177,120183.81,force_direct,
1608212100,23248.9,23250,23223,23227.9,16.98,394465.13,force_direct,
1608212160,23266.1,23273.3,23247.9,23248.9,6.842,159148.29,force_direct,
1608212220,23250.3,23273.9,23250,23266.1,7.764,180542.46,force_direct,
1608212280,23251.6,23268.9,23250.2,23250.3,1.184,27533.67,force_direct,
1608212340,23333.5,23342.2,23243.3,23251.6,57.62,1341213.98,force_direct,
1608212400,23303.4,23350,23303.4,23333.5,12.96,302229.64,force_direct,
1608212460,23303.7,23315.6,23300,23303.4,3.686,85896.53,force_direct,
1608212520,23223.6,23305,23206.9,23303.7,61.75,1436329.96,force_direct,
1608212580,23215.7,23228.9,23202.3,23223.6,9.783,227087.78,force_direct,
1608212640,23236.1,23241,23208.8,23215.7,4.356,101186.1,force_direct,
1608212700,23297.5,23306.8,23236.1,23236.1,3.55,82639.54,force_direct,
1608212760,23310.7,23319.2,23280.5,23297.5,14.87,346640.1,force_direct,
1608212820,23309,23312.2,23278.5,23310.7,9.484,220997.42,force_direct,
1608212880,23288.8,23326.4,23279,23309,9.613,223958.17,force_direct,
1608212940,23295.5,23310,23288.8,23288.8,6.829,159110.13,force_direct,
1608213000,23283,23303.1,23274.7,23295.5,3.77,87795.23,force_direct,
1608213060,23273.9,23288.5,23248.9,23283,17.66,410751.89,force_direct,
1608213120,23227.4,23273.9,23221.8,23273.9,24.56,571226.98,force_direct,
1608213180,23136.3,23227.4,23100.1,23227.4,14.68,339815.09,force_direct,
1608213240,22954.9,23140.5,22840,23136.3,154.59,3550508.05,force_direct,
1608213300,22727,22985.6,22618.1,22954.9,100.3,2282840.34,force_direct,
1608213360,22761.7,22836.5,22670.6,22727,59.05,1344336.89,force_direct,
1608213420,22833.4,22861.4,22758.7,22761.7,29.67,676839.78,force_direct,
1608213480,22873.5,22887.1,22822.6,22833.4,49.91,1141426.62,force_direct,
1608213540,22811.8,22884.9,22800,22873.5,15.89,363058.32,force_direct,
1608213600,22761.7,22838.3,22761.7,22811.8,13.17,300056.41,force_direct,
1608213660,22750,22796.5,22750,22761.7,6.865,156378.95,force_direct,
1608213720,22794.3,22803.8,22733,22750,7.477,170161.06,force_direct,
1608213780,22850,22850,22783,22794.3,13.55,309205.37,force_direct,
1608213840,22965.5,22974.9,22849.9,22850,48.15,1103854.52,force_direct,
1608213900,22950,22993.6,22923.3,22965.5,17.77,408015.96,force_direct,
1608213960,22919.4,22953.1,22912.4,22950,17.77,407752.25,force_direct,
1608214020,22932.5,22936.5,22919.3,22919.4,11.06,253637.87,force_direct,
1608214080,22956.7,22958.9,22919.6,22932.5,8.119,186225.65,force_direct,
1608214140,22949.7,22958.7,22925.6,22956.7,1.374,31540.67,force_direct,
1608214200,23001.9,23035,22949.7,22949.7,10.55,242638.25,force_direct,
1608214260,23072,23084.9,23001.9,23001.9,3.543,81724.55,force_direct,
1608214320,23070.4,23075.6,23040,23072,3.257,75139.42,force_direct,
1608214380,23010.1,23070.4,22991.6,23070.4,29.88,687884.8,force_direct,
1608214440,23073.5,23073.5,23010.1,23010.1,3.475,80088.08,force_direct,
1608214500,23175.1,23175.2,23073.5,23073.5,35.29,816585.83,force_direct,
1608214560,23154,23175.4,23140.6,23175.1,4.306,99699.39,force_direct,
1608214620,23126.4,23165.9,23126.4,23154,9.572,221576.06,force_direct,
1608214680,23108.7,23138.4,23091.4,23126.4,8.688,200760.53,force_direct,
1608214740,23129.9,23130,23108.7,23108.7,3.599,83232.96,force_direct,
1608214800,23019,23129.9,23009.9,23129.9,11.13,256794.46,force_direct,
1608214860,22975.4,23042.1,22912.4,23019,27.01,619911.47,force_direct,
1608214920,23018.3,23018.3,22963.8,22975.4,12.09,277986.5,force_direct,
1608214980,23080.2,23090.5,23018.3,23018.3,4.325,99791.63,force_direct,
1608215040,23093.5,23093.5,23057.9,23080.2,3.62,83529.19,force_direct,
1608215100,23161.8,23173.9,23093.5,23093.5,7.586,175625.97,force_direct,
1608215160,23118.3,23161.8,23118.3,23161.8,13.72,317612.97,force_direct,
1608215220,23138.1,23158,23118.3,23118.3,6.206,143621.68,force_direct,
1608215280,23107.9,23140.5,23080.6,23138.1,20.52,474326.96,force_direct,
1608215340,23111.5,23126.9,23068.1,23107.9,19.62,453313.25,force_direct,
1608215400,23110,23119.4,23078.3,23111.5,17.5,404241.92,force_direct,
1608215460,23069.8,23110,23069.8,23110,4.622,106710.07,force_direct,
