unix,a,b,c,v,p,t,l,h,o
1609235167.856696,128.4,128.39,128.46,40384.37390812,126.48312,7438,122.55,130.5,1
1609235178.1000657,128.4,128.39,128.46,40384.37390812,126.48312,7438,122.55,130.5,1
1609235188.3258796,128.42,128.41,128.41,40401.96361939,126.48395,7443,122.55,130.5,1
1609235198.5599785,128.42,128.41,128.41,40401.96361939,126.48395,7443,122.55,130.5,1
1609235208.80078,128.42,128.41,128.41,40401.96361939,126.48395,7443,122.55,130.5,1
1609235219.0593472,128.4,128.34,128.23,41517.96361939,126.53371,7473,122.55,130.5,1
1609235229.30415,128.38,128.32,128.23,41517.96361939,126.53371,7473,122.55,130.5,1
1609235239.5345895,128.38,128.37,128.38,41518.96361939,126.53375,7474,122.55,130.5,1
1609235249.8015225,128.38,128.37,128.38,41518.96361939,126.53375,7474,122.55,130.5,1
1609235260.343514,128.39,128.38,128.38,41518.96361939,126.53375,7474,122.55,130.5,1
1609235270.587664,128.39,128.38,128.38,41518.96361939,126.53375,7474,122.55,130.5,1
1609235280.8228765,128.39,128.38,128.38,41518.96361939,126.53375,7474,122.55,130.5,1
1609235291.0505452,128.47,128.46,128.42,41519.44485764,126.53378,7478,122.55,130.5,1
1609235301.2806716,128.47,128.46,128.42,41519.44485764,126.53378,7478,122.55,130.5,1
1609235311.510574,128.46,128.44,128.42,41519.44485764,126.53378,7478,122.55,130.5,1
1609235321.7445652,128.45,128.44,128.42,41519.44485764,126.53378,7478,122.55,130.5,1
1609235331.9732368,128.47,128.46,128.44,41540.24846305,126.53473,7481,122.55,130.5,1
1609235342.220878,128.7,128.66,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235352.4597008,128.69,128.66,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235362.6953018,128.68,128.67,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235372.9391515,128.68,128.67,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235383.3957047,128.68,128.67,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235393.6268706,128.67,128.66,128.55,41550.41804687,126.53521,7499,122.55,130.5,1
1609235403.8478117,128.68,128.67,128.67,41553.41804687,126.53536,7500,122.55,130.5,1
1609235414.0907786,128.68,128.67,128.67,41553.41804687,126.53536,7500,122.55,130.5,1
1609235424.325172,128.79,128.78,128.76,41553.93231097,126.53539,7505,122.55,130.5,1
1609235434.5517514,128.85,128.83,128.79,41554.16108696,126.5354,7506,122.55,130.5,1
1609235444.7866604,128.86,128.85,128.79,41554.16108696,126.5354,7506,122.55,130.5,1
1609235455.0195944,128.86,128.85,128.79,41554.16108696,126.5354,7506,122.55,130.5,1
1609235465.469278,128.86,128.85,128.79,41554.16108696,126.5354,7506,122.55,130.5,1
1609235475.696418,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235485.930405,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235496.4789033,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235506.9382155,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235517.1840472,128.81,128.8,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235527.4325044,128.87,128.85,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235537.6598446,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235547.8878126,128.87,128.86,128.87,41555.08166903,126.53545,7509,122.55,130.5,1
1609235558.118024,128.82,128.79,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235568.3708105,128.82,128.8,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235578.6160324,128.82,128.8,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235588.8542385,128.82,128.81,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235599.3911526,128.83,128.81,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235609.631627,128.82,128.81,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235619.857116,128.82,128.81,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235630.0896597,128.82,128.81,128.86,41555.18166907,126.53546,7510,122.55,130.5,1
1609235640.3321753,128.69,128.67,128.79,41555.88166944,126.5355,7517,122.55,130.5,1
1609235650.7983642,128.7,128.69,128.79,41555.88166944,126.5355,7517,122.55,130.5,1
1609235661.3432424,128.73,128.72,128.71,41645.56853395,126.54018,7522,122.55,130.5,1
1609235671.5665548,128.72,128.7,128.71,41645.56853395,126.54018,7522,122.55,130.5,1
1609235681.814323,128.73,128.71,128.71,41645.56853395,126.54018,7522,122.55,130.5,1
1609235692.060877,128.72,128.7,128.71,41645.56853395,126.54018,7522,122.55,130.5,1
1609235702.2825353,128.72,128.7,128.71,41645.56853395,126.54018,7522,122.55,130.5,1
1609235712.516932,128.54,128.53,128.55,41651.16853395,126.54046,7531,122.55,130.5,1
1609235723.193362,128.54,128.53,128.55,41651.16853395,126.54046,7531,122.55,130.5,1
1609235733.4260345,128.51,128.46,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235743.648837,128.52,128.51,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235754.3234327,128.52,128.51,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235764.773025,128.52,128.51,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235775.109902,128.56,128.54,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235785.3399537,128.55,128.51,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235795.5694847,128.52,128.51,128.48,41674.46853395,126.54155,7538,122.55,130.5,1
1609235805.801989,128.44,128.39,128.51,41676.67292936,126.54166,7545,122.55,130.5,1
1609235816.056013,128.37,128.28,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235826.315491,128.43,128.37,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235836.5439694,128.43,128.42,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235846.7840338,128.59,128.5,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235857.021797,128.43,128.42,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235867.3727076,128.43,128.42,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235877.5967395,128.43,128.42,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235887.8295906,128.43,128.42,128.44,41677.53034436,126.5417,7546,122.55,130.5,1
1609235898.2057977,128.34,128.33,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235908.4388025,128.34,128.33,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235918.6749074,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235928.9189322,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235939.1588714,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235949.411816,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235959.648271,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235970.1404595,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235980.6005816,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609235991.0768042,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609236001.322607,128.37,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609236011.5559242,128.38,128.36,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609236021.7941463,128.38,128.37,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609236032.017941,128.38,128.37,128.39,41678.03034464,126.54172,7551,122.55,130.5,1
1609236042.5806296,128.59,128.52,128.38,41678.16633236,126.54172,7553,122.55,130.5,1
1609236052.8257542,128.6,128.59,128.38,41678.16633236,126.54172,7553,122.55,130.5,1
1609236063.0557427,128.6,128.59,128.38,41678.16633236,126.54172,7553,122.55,130.5,1
1609236073.2888186,128.6,128.59,128.38,41678.16633236,126.54172,7553,122.55,130.5,1
1609236083.518764,128.6,128.59,128.38,41678.16633236,126.54172,7553,122.55,130.5,1
1609236094.0877297,128.54,128.52,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236104.3196566,128.57,128.55,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236114.555225,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236124.7811315,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236135.0330613,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236145.2630692,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236155.836717,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236166.382651,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236176.6115055,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236186.845653,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236197.0884438,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236207.3315258,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236217.889879,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236228.1277268,128.6,128.59,128.53,41678.2663325,126.54173,7554,122.55,130.5,1
1609236238.3633697,128.44,128.41,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236248.9179175,128.44,128.43,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236259.185144,128.47,128.46,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236269.4151907,128.47,128.46,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236279.6625907,128.47,128.46,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236289.9012444,128.47,128.46,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236300.1352427,128.6,128.56,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236310.3737524,128.6,128.58,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236320.540997,128.58,128.55,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236331.0425968,128.58,128.55,128.55,41678.96633291,126.54176,7561,122.55,130.5,1
1609236341.282161,128.55,128.52,128.54,41680.86633291,126.54185,7562,122.55,130.5,1
1609236351.5200071,128.53,128.48,128.52,41681.24750291,126.54187,7563,122.55,130.5,1
