unix,a,b,c,v,p,t,l,h,o
1608049061,19384.5,19384.3,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
1608049072,19383.5,19383.4,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
1608049082,19383.5,19383.4,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
1608049092,19383.5,19382.9,19385,3709.348619,19321.38248,17592,19048.9,19551.5,1
1608049103,19381.8,19381.7,19383.5,3709.350619,19321.38252,17593,19048.9,19551.5,1
1608049113,19380.9,19380,19383.5,3709.350619,19321.38252,17593,19048.9,19551.5,1
1608049123,19381,19380.4,19380.6,3709.438125,19321.38391,17594,19048.9,19551.5,1
1608049133,19378.7,19378,19380.4,3709.441475,19321.38397,17595,19048.9,19551.5,1
1608049144,19378,19376.9,19378,3710.633891,19321.40218,17598,19048.9,19551.5,1
1608049154,19378.7,19378.6,19378.7,3710.650891,19321.40244,17601,19048.9,19551.5,1
1608049165,19378.7,19378.6,19378.7,3710.650891,19321.40244,17601,19048.9,19551.5,1
1608049175,19378.7,19378.6,19378.7,3710.650891,19321.40244,17601,19048.9,19551.5,1
1608049185,19378.7,19378.6,19378.7,3710.650891,19321.40244,17601,19048.9,19551.5,1
1608049196,19378.7,19378.6,19378.7,3710.650891,19321.40244,17601,19048.9,19551.5,1
1608049206,19378.7,19378.6,19378.7,3710.653197,19321.40248,17602,19048.9,19551.5,1
1608049216,19378.7,19378.6,19378.7,3710.653197,19321.40248,17602,19048.9,19551.5,1
1608049226,19378.7,19378.6,19378.6,3711.258532,19321.41181,17604,19048.9,19551.5,1
1608049237,19378.7,19378.6,19378.6,3711.258532,19321.41181,17604,19048.9,19551.5,1
1608049247,19378.7,19378.6,19378.7,3711.685532,19321.4184,17605,19048.9,19551.5,1
1608049257,19387.1,19383.8,19387.1,3713.6635,19321.45037,17610,19048.9,19551.5,1
1608049267,19391,19390.9,19387.1,3713.6635,19321.45037,17610,19048.9,19551.5,1
1608049278,19391,19390.9,19387.1,3713.6635,19321.45037,17610,19048.9,19551.5,1
1608049288,19391,19390.9,19387.1,3713.6635,19321.45037,17610,19048.9,19551.5,1
1608049298,19389.7,19388.7,19387.1,3713.6635,19321.45037,17610,19048.9,19551.5,1
1608049309,19389.1,19389,19389,3713.66601,19321.45042,17611,19048.9,19551.5,1
1608049319,19388.5,19388.4,19389,3713.66601,19321.45042,17611,19048.9,19551.5,1
1608049329,19384.5,19384.4,19384.5,3713.80399,19321.4529,17617,19048.9,19551.5,1
1608049340,19384.5,19384.4,19384.5,3713.80399,19321.4529,17617,19048.9,19551.5,1
1608049350,19384.5,19384.4,19384.5,3713.80399,19321.4529,17617,19048.9,19551.5,1
